feature_stem,deepnsd_model_string,model,train_task,train_data,architecture,model_class,model_depth,display_name,metric,model_layer,model_layer_depth,mean_train,mean_test,n_subjects,rank_by_mean_train,rank_by_mean_test,selection_rule
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,LayerNorm-20,0.7777777777777778,0.3535160216284145,0.3636868959325211,4,4,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,srpr,LayerNorm-25,0.9822222222222222,0.35480837886630356,0.3622465725983101,4,1,2,highest_mean_train_score_across_subjects
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,Linear-38,0.7555555555555555,0.6647247627614379,0.6649228858094177,4,2,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch32_224_classification,vit_base_patch32_224_classification,vit_base_patch32_224,classification,imagenet,vit_base_patch32_224,Transformer,225.0,ViT-B-P32,wrsa,Linear-39,0.7822222222222223,0.6745246488714784,0.6560466182333651,4,1,5,highest_mean_train_score_across_subjects
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,crsa,LayerNorm-25,0.9822222222222222,0.3733782758605488,0.3644069705993555,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,crsa,LayerNorm-25,0.9822222222222222,0.3733782758605488,0.3644069705993555,4,1,1,highest_mean_train_score_across_subjects
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,srpr,LayerNorm-25,0.9822222222222222,0.35756767945779266,0.3637995518518083,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,srpr,LayerNorm-25,0.9822222222222222,0.35756767945779266,0.3637995518518083,4,1,1,highest_mean_train_score_across_subjects
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,wrsa,Linear-49,0.9955555555555556,0.6617230494278092,0.6626405547579053,4,5,1,highest_mean_test_score_across_subjects_posthoc
vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k_classification,vit_base_patch32_224_in21k,classification,imagenet21k,vit_base_patch32_224,Transformer,225.0,ViT-B-P32-IN21K,wrsa,Linear-39,0.7822222222222223,0.6672060549671297,0.6424146425693756,4,1,10,highest_mean_train_score_across_subjects
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,crsa,LayerNorm-8,0.6794354838709677,0.3399662410028351,0.3344410678857824,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,crsa,LayerNorm-8,0.6794354838709677,0.3399662410028351,0.3344410678857824,4,1,1,highest_mean_train_score_across_subjects
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,srpr,LayerNorm-8,0.6794354838709677,0.3727510239087891,0.37441803178009475,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,srpr,LayerNorm-8,0.6794354838709677,0.3727510239087891,0.37441803178009475,4,1,1,highest_mean_train_score_across_subjects
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,wrsa,Linear-14,0.6693548387096774,0.682589647579106,0.6769522339930898,4,6,1,highest_mean_test_score_across_subjects_posthoc
vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k_classification,vit_base_r50_s16_224_in21k,classification,imagenet21k,vit_base_r50_s16_224,Transformer,496.0,ViT-B-R50-S16-IN21K,wrsa,Linear-15,0.6814516129032258,0.6921275810789885,0.6676471739434489,4,1,5,highest_mean_train_score_across_subjects
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,Identity-98,0.9931972789115646,0.3193380695850161,0.3218438073896247,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,crsa,Identity-98,0.9931972789115646,0.3193380695850161,0.3218438073896247,4,1,1,highest_mean_train_score_across_subjects
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,Linear-59,0.6031746031746031,0.36156091812694097,0.37092454088775995,4,2,1,highest_mean_test_score_across_subjects_posthoc
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,srpr,Linear-55,0.562358276643991,0.3623480432087855,0.36921048888899105,4,1,2,highest_mean_train_score_across_subjects
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,Linear-77,0.7891156462585034,0.6714778362576389,0.6529660279721975,4,3,1,highest_mean_test_score_across_subjects_posthoc
vit_large_patch16_224_classification,vit_large_patch16_224_classification,vit_large_patch16_224,classification,imagenet,vit_large_patch16_224,Transformer,441.0,ViT-L-P16,wrsa,Linear-55,0.562358276643991,0.679148744796457,0.6459358956326342,4,1,5,highest_mean_train_score_across_subjects
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,crsa,Identity-98,0.9931972789115646,0.311593837983376,0.31947631783712305,4,6,1,highest_mean_test_score_across_subjects_posthoc
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,crsa,LayerNorm-28,0.5600907029478458,0.31576101488272734,0.30361126836567265,4,1,6,highest_mean_train_score_across_subjects
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,srpr,Linear-59,0.6031746031746031,0.3573540231016785,0.3672809867506182,4,2,1,highest_mean_test_score_across_subjects_posthoc
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,srpr,Linear-55,0.562358276643991,0.360680007707268,0.36667442221318464,4,1,2,highest_mean_train_score_across_subjects
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,wrsa,Linear-97,0.9977324263038548,0.6771993128316389,0.6756642237105319,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k_classification,vit_large_patch16_224_in21k,classification,imagenet21k,vit_large_patch16_224,Transformer,441.0,ViT-L-P16-IN21K,wrsa,Linear-97,0.9977324263038548,0.6771993128316389,0.6756642237105319,4,1,1,highest_mean_train_score_across_subjects
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,crsa,Identity-50,0.9866666666666668,0.31370648969033343,0.31339248519144325,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,crsa,Identity-50,0.9866666666666668,0.31370648969033343,0.31339248519144325,4,1,1,highest_mean_train_score_across_subjects
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,srpr,Linear-34,0.6755555555555556,0.35589380147761734,0.3631763361995709,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,srpr,Linear-34,0.6755555555555556,0.35589380147761734,0.3631763361995709,4,1,1,highest_mean_train_score_across_subjects
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,wrsa,LayerNorm-25,0.9822222222222222,0.653372948483169,0.6419995162648566,4,5,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch16_224_classification,vit_small_patch16_224_classification,vit_small_patch16_224,classification,imagenet,vit_small_patch16_224,Transformer,225.0,ViT-S-P16,wrsa,Linear-34,0.6755555555555556,0.6632988448759201,0.6412597820061343,4,1,3,highest_mean_train_score_across_subjects
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,crsa,Identity-50,0.9866666666666668,0.32324106136099173,0.3192119534977363,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,crsa,Identity-50,0.9866666666666668,0.32324106136099173,0.3192119534977363,4,1,1,highest_mean_train_score_across_subjects
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,srpr,Linear-34,0.6755555555555556,0.3510656081454392,0.35582705783033763,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,srpr,Linear-34,0.6755555555555556,0.3510656081454392,0.35582705783033763,4,1,1,highest_mean_train_score_across_subjects
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,wrsa,LayerNorm-25,0.9822222222222222,0.6507346495331765,0.650541833940988,4,7,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k_classification,vit_small_patch16_224_in21k,classification,imagenet21k,vit_small_patch16_224,Transformer,225.0,ViT-S-P16-IN21K,wrsa,Linear-49,0.9955555555555556,0.6747338625172647,0.6464438160392154,4,1,2,highest_mean_train_score_across_subjects
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,225.0,ViT-S-P32,crsa,LayerNorm-24,0.9377777777777778,0.2908582095225481,0.29559764656706033,4,2,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,225.0,ViT-S-P32,crsa,LayerNorm-20,0.7777777777777778,0.29780515629513593,0.28261282647222474,4,1,3,highest_mean_train_score_across_subjects
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,225.0,ViT-S-P32,srpr,Linear-38,0.7555555555555555,0.34034528571893763,0.35830849160301714,4,4,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,225.0,ViT-S-P32,srpr,LayerNorm-20,0.7777777777777778,0.345146469012377,0.35288849691211543,4,1,2,highest_mean_train_score_across_subjects
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,225.0,ViT-S-P32,wrsa,Linear-38,0.7555555555555555,0.6308886276952993,0.6545587206209897,4,6,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch32_224_classification,vit_small_patch32_224_classification,vit_small_patch32_224,classification,imagenet,vit_small_patch32_224,Transformer,225.0,ViT-S-P32,wrsa,Linear-39,0.7822222222222223,0.6455867227752943,0.6383677366916658,4,1,2,highest_mean_train_score_across_subjects
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,225.0,ViT-S-P32-IN21K,crsa,LayerNorm-24,0.9377777777777778,0.29943070537898475,0.30184389413596413,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,225.0,ViT-S-P32-IN21K,crsa,LayerNorm-24,0.9377777777777778,0.29943070537898475,0.30184389413596413,4,1,1,highest_mean_train_score_across_subjects
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,225.0,ViT-S-P32-IN21K,srpr,Linear-38,0.7555555555555555,0.3401893546578914,0.35530674032119836,4,7,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,225.0,ViT-S-P32-IN21K,srpr,LayerNorm-24,0.9377777777777778,0.34396072967429436,0.3528081390650528,4,1,3,highest_mean_train_score_across_subjects
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,225.0,ViT-S-P32-IN21K,wrsa,Linear-38,0.7555555555555555,0.6220415523281013,0.6498663542990827,4,14,1,highest_mean_test_score_across_subjects_posthoc
vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k_classification,vit_small_patch32_224_in21k,classification,imagenet21k,vit_small_patch32_224,Transformer,225.0,ViT-S-P32-IN21K,wrsa,Linear-49,0.9955555555555556,0.64841520058213,0.6410537834903427,4,1,6,highest_mean_train_score_across_subjects
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,classification,imagenet,vit_tiny_patch16_224,Transformer,225.0,ViT-T-P16,crsa,Identity-50,0.9866666666666668,0.29017197375794523,0.29278723509272897,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,classification,imagenet,vit_tiny_patch16_224,Transformer,225.0,ViT-T-P16,crsa,Identity-50,0.9866666666666668,0.29017197375794523,0.29278723509272897,4,1,1,highest_mean_train_score_across_subjects
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,classification,imagenet,vit_tiny_patch16_224,Transformer,225.0,ViT-T-P16,srpr,Linear-35,0.7022222222222222,0.3273077932614905,0.335694752945714,4,1,1,highest_mean_test_score_across_subjects_posthoc
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,classification,imagenet,vit_tiny_patch16_224,Transformer,225.0,ViT-T-P16,srpr,Linear-35,0.7022222222222222,0.3273077932614905,0.335694752945714,4,1,1,highest_mean_train_score_across_subjects
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,classification,imagenet,vit_tiny_patch16_224,Transformer,225.0,ViT-T-P16,wrsa,Identity-50,0.9866666666666668,0.6186754621613959,0.5897217621088033,4,1,1,highest_mean_test_score_across_subjects_posthoc
