feature_stem,deepnsd_model_string,model,train_task,train_data,architecture,model_class,display_name,metric,region,consensus_layer,subject_votes_for_consensus,n_subjects,mean_nsd_test_score_for_consensus_layer,mean_nsd_test_score_across_subject_train_selected_layers,selected_layers_by_subject
vit_small_patch32_224_random,vit_small_patch32_224_random,vit_small_patch32_224,random,,vit_small_patch32_224,Transformer,ViT-S-P32,srpr,OTC,Linear-46,3,4,0.1003670347011109,0.10721607058690917,1:Linear-46;2:Linear-46;5:Linear-30;7:Linear-46
vit_small_patch32_224_random,vit_small_patch32_224_random,vit_small_patch32_224,random,,vit_small_patch32_224,Transformer,ViT-S-P32,wrsa,OTC,Linear-28,2,4,0.11564244750890901,0.1059299443558624,1:Linear-28;2:GELU-12;5:Linear-28;7:GELU-12
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,classification,imagenet,vit_tiny_patch16_224,Transformer,ViT-T-P16,crsa,OTC,Identity-50,4,4,0.29278723509272897,0.29278723509272897,1:Identity-50;2:Identity-50;5:Identity-50;7:Identity-50
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,classification,imagenet,vit_tiny_patch16_224,Transformer,ViT-T-P16,srpr,OTC,Linear-35,3,4,0.32530230350938133,0.3404345477757265,1:Linear-35;2:Linear-35;5:Identity-50;7:Linear-35
vit_tiny_patch16_224_classification,vit_tiny_patch16_224_classification,vit_tiny_patch16_224,classification,imagenet,vit_tiny_patch16_224,Transformer,ViT-T-P16,wrsa,OTC,Identity-50,3,4,0.6117290364871514,0.5898808985766467,1:Identity-50;2:Identity-50;5:Identity-50;7:LayerNorm-18
vit_tiny_patch16_224_random,vit_tiny_patch16_224_random,vit_tiny_patch16_224,random,,vit_tiny_patch16_224,Transformer,ViT-T-P16,crsa,OTC,Block-6,3,4,0.0572238475871116,0.06079463422740877,1:Block-6;2:Block-6;5:Linear-29;7:Block-6
vit_tiny_patch16_224_random,vit_tiny_patch16_224_random,vit_tiny_patch16_224,random,,vit_tiny_patch16_224,Transformer,ViT-T-P16,srpr,OTC,Linear-42,2,4,0.1104244569070463,0.09966647849808873,1:Linear-34;2:Linear-42;5:Linear-42;7:Identity-50
vit_tiny_patch16_224_random,vit_tiny_patch16_224_random,vit_tiny_patch16_224,random,,vit_tiny_patch16_224,Transformer,ViT-T-P16,wrsa,OTC,Linear-48,2,4,0.0918556351308632,0.09674750177873948,1:Linear-48;2:Linear-48;5:GELU-7;7:Linear-38
xception_classification,xception_classification,xception,classification,imagenet,xception,Convolutional,XCeption,crsa,OTC,BatchNorm2d-33,4,4,0.3324796208397887,0.3324796208397887,1:BatchNorm2d-33;2:BatchNorm2d-33;5:BatchNorm2d-33;7:BatchNorm2d-33
xception_classification,xception_classification,xception,classification,imagenet,xception,Convolutional,XCeption,srpr,OTC,Conv2d-79,2,4,0.36319467395596,0.3753588356454715,1:Conv2d-88;2:Conv2d-79;5:BatchNorm2d-33;7:Conv2d-79
xception_classification,xception_classification,xception,classification,imagenet,xception,Convolutional,XCeption,wrsa,OTC,Conv2d-87,1,4,0.707376356994679,0.6614194299609277,1:BatchNorm2d-33;2:BatchNorm2d-34;5:Conv2d-87;7:Conv2d-88
xception_random,xception_random,xception,random,,xception,Convolutional,XCeption,crsa,OTC,ReLU-32,2,4,0.06545041371369009,0.06302267723713736,1:ReLU-26;2:ReLU-20;5:ReLU-32;7:ReLU-32
xception_random,xception_random,xception,random,,xception,Convolutional,XCeption,srpr,OTC,MaxPool2d-4,4,4,0.1445090202251595,0.1445090202251595,1:MaxPool2d-4;2:MaxPool2d-4;5:MaxPool2d-4;7:MaxPool2d-4
xception_random,xception_random,xception,random,,xception,Convolutional,XCeption,wrsa,OTC,MaxPool2d-4,4,4,0.15047853526900326,0.15047853526900326,1:MaxPool2d-4;2:MaxPool2d-4;5:MaxPool2d-4;7:MaxPool2d-4
xcit_nano_12_p16_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p16_224,classification,imagenet,xcit_nano_12_p16_224,Transformer,XCIT-N-12-P16,crsa,OTC,Dropout-38,4,4,0.3924539153367715,0.3924539153367715,1:Dropout-38;2:Dropout-38;5:Dropout-38;7:Dropout-38
xcit_nano_12_p16_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p16_224,classification,imagenet,xcit_nano_12_p16_224,Transformer,XCIT-N-12-P16,srpr,OTC,Dropout-38,2,4,0.37460208260822947,0.37198560655702173,1:LayerNorm-30;2:LayerNorm-30;5:Dropout-38;7:Dropout-38
xcit_nano_12_p16_224_classification,xcit_nano_12_p16_224_classification,xcit_nano_12_p16_224,classification,imagenet,xcit_nano_12_p16_224,Transformer,XCIT-N-12-P16,wrsa,OTC,Dropout-38,4,4,0.68465777648567,0.68465777648567,1:Dropout-38;2:Dropout-38;5:Dropout-38;7:Dropout-38
xcit_nano_12_p16_224_random,xcit_nano_12_p16_224_random,xcit_nano_12_p16_224,random,,xcit_nano_12_p16_224,Transformer,XCIT-N-12-P16,crsa,OTC,LPI-10,4,4,0.0263711998049711,0.0263711998049711,1:LPI-10;2:LPI-10;5:LPI-10;7:LPI-10
xcit_nano_12_p16_224_random,xcit_nano_12_p16_224_random,xcit_nano_12_p16_224,random,,xcit_nano_12_p16_224,Transformer,XCIT-N-12-P16,srpr,OTC,Dropout-46,2,4,0.1232734586371775,0.11377419674937254,1:Dropout-46;2:Linear-54;5:Dropout-46;7:Dropout-38
xcit_nano_12_p16_224_random,xcit_nano_12_p16_224_random,xcit_nano_12_p16_224,random,,xcit_nano_12_p16_224,Transformer,XCIT-N-12-P16,wrsa,OTC,GELU-29,2,4,0.100646628088432,0.106375443302492,1:GELU-29;2:GELU-29;5:Dropout-38;7:Linear-61
xcit_nano_12_p8_224_classification,xcit_nano_12_p8_224_classification,xcit_nano_12_p8_224,classification,imagenet,xcit_nano_12_p8_224,Transformer,XCIT-N-12-P8,crsa,OTC,Dropout-42,2,4,0.388994358934382,0.36351680778759576,1:Dropout-42;2:LayerNorm-29;5:Dropout-42;7:LayerNorm-29
xcit_nano_12_p8_224_classification,xcit_nano_12_p8_224_classification,xcit_nano_12_p8_224,classification,imagenet,xcit_nano_12_p8_224,Transformer,XCIT-N-12-P8,srpr,OTC,Dropout-34,2,4,0.33823105915038454,0.37270821925736153,1:Dropout-34;2:LayerNorm-30;5:Dropout-38;7:Dropout-34
xcit_nano_12_p8_224_classification,xcit_nano_12_p8_224_classification,xcit_nano_12_p8_224,classification,imagenet,xcit_nano_12_p8_224,Transformer,XCIT-N-12-P8,wrsa,OTC,Dropout-42,3,4,0.6755468585964053,0.6966894867178482,1:Dropout-42;2:Dropout-42;5:Dropout-38;7:Dropout-42
xcit_nano_12_p8_224_random,xcit_nano_12_p8_224_random,xcit_nano_12_p8_224,random,,xcit_nano_12_p8_224,Transformer,XCIT-N-12-P8,crsa,OTC,LPI-11,3,4,0.04555828959717583,0.037749109819440824,1:LPI-11;2:LPI-11;5:LPI-11;7:Dropout-42
xcit_nano_12_p8_224_random,xcit_nano_12_p8_224_random,xcit_nano_12_p8_224,random,,xcit_nano_12_p8_224,Transformer,XCIT-N-12-P8,srpr,OTC,Dropout-34,1,4,0.142637117914006,0.12766575630032476,1:Dropout-30;2:Dropout-38;5:Dropout-34;7:Dropout-42
xcit_nano_12_p8_224_random,xcit_nano_12_p8_224_random,xcit_nano_12_p8_224,random,,xcit_nano_12_p8_224,Transformer,XCIT-N-12-P8,wrsa,OTC,Dropout-34,2,4,0.14966746931938302,0.13799541563042225,1:Dropout-34;2:Dropout-30;5:Dropout-34;7:Linear-58
yolov5l_yolo,yolov5l_yolo,yolov5l,yolo,"coco,voc",yolov5l,Convolutional,YOLO-V5-L,crsa,OTC,BatchNorm2d-51,3,4,0.35872001274304727,0.3501056838469682,1:BatchNorm2d-64;2:BatchNorm2d-51;5:BatchNorm2d-51;7:BatchNorm2d-51
yolov5l_yolo,yolov5l_yolo,yolov5l,yolo,"coco,voc",yolov5l,Convolutional,YOLO-V5-L,srpr,OTC,MaxPool2d-1,1,4,0.426171193843315,0.3820786438203915,1:Conv2d-53;2:Conv2d-51;5:MaxPool2d-1;7:Conv2d-63
yolov5l_yolo,yolov5l_yolo,yolov5l,yolo,"coco,voc",yolov5l,Convolutional,YOLO-V5-L,wrsa,OTC,SiLU-61,3,4,0.6908869718045011,0.6936391620177451,1:SiLU-61;2:MaxPool2d-1;5:SiLU-61;7:SiLU-61
yolov5m_yolo,yolov5m_yolo,yolov5m,yolo,"coco,voc",yolov5m,Convolutional,YOLO-V5-M,crsa,OTC,BatchNorm2d-41,4,4,0.3703795413084875,0.3703795413084875,1:BatchNorm2d-41;2:BatchNorm2d-41;5:BatchNorm2d-41;7:BatchNorm2d-41
yolov5m_yolo,yolov5m_yolo,yolov5m,yolo,"coco,voc",yolov5m,Convolutional,YOLO-V5-M,srpr,OTC,MaxPool2d-1,1,4,0.425161124727124,0.37938183868870845,1:Conv2d-49;2:Conv2d-41;5:MaxPool2d-1;7:SiLU-45
yolov5m_yolo,yolov5m_yolo,yolov5m,yolo,"coco,voc",yolov5m,Convolutional,YOLO-V5-M,wrsa,OTC,MaxPool2d-1,3,4,0.6924051205236701,0.6948249356912022,1:Conv2d-47;2:MaxPool2d-1;5:MaxPool2d-1;7:MaxPool2d-1
yolov5s_yolo,yolov5s_yolo,yolov5s,yolo,"coco,voc",yolov5s,Convolutional,YOLO-V5-S,crsa,OTC,BatchNorm2d-33,3,4,0.35504980258907365,0.3561768201368078,1:BatchNorm2d-33;2:Conv2d-31;5:BatchNorm2d-33;7:BatchNorm2d-33
yolov5s_yolo,yolov5s_yolo,yolov5s,yolo,"coco,voc",yolov5s,Convolutional,YOLO-V5-S,srpr,OTC,Conv2d-33,3,4,0.3955196950655413,0.38134012826202046,1:Conv2d-33;2:Conv2d-33;5:Conv2d-33;7:MaxPool2d-1
yolov5s_yolo,yolov5s_yolo,yolov5s,yolo,"coco,voc",yolov5s,Convolutional,YOLO-V5-S,wrsa,OTC,MaxPool2d-1,2,4,0.7192958896647115,0.6953473901599101,1:MaxPool2d-1;2:BatchNorm2d-33;5:MaxPool2d-1;7:BatchNorm2d-33
