subject,model,eval_type,region,model_layer,model_layer_index,test_score,train_score,max_model_layer_index,selected_layer_fraction,score
sub-03,depth_euclidean_taskonomy,wrsa,mfs-words,Conv2d-47,6,0.09097931534051895,0.05126822739839554,10,0.6,0.09097931534051895
sub-03,depth_euclidean_taskonomy,wrsa,otc,Conv2d-47,6,0.23009836673736572,0.1828448474407196,10,0.6,0.23009836673736572
sub-03,depth_euclidean_taskonomy,wrsa,otc-category,BatchNorm2d-41,1,0.22691531479358673,0.21546073257923126,10,0.1,0.22691531479358673
sub-03,depth_euclidean_taskonomy,wrsa,otc-streams,Conv2d-47,6,0.22311963140964508,0.17623436450958252,10,0.6,0.22311963140964508
sub-03,depth_euclidean_taskonomy,wrsa,pSTS-words,Conv2d-28,3,-0.0033833954948931932,0.0037090973928570747,10,0.3,-0.0033833954948931932
sub-03,depth_euclidean_taskonomy,wrsa,v-objects,BatchNorm2d-41,1,0.18855227530002594,0.16502487659454346,10,0.1,0.18855227530002594
sub-03,depth_zbuffer_taskonomy,crsa,EBA,Conv2d-47,6,0.08844996243715286,0.10870616137981415,10,0.6,0.08844996243715286
sub-03,depth_zbuffer_taskonomy,crsa,FBA,Conv2d-44,5,0.06704767048358917,0.05620073899626732,10,0.5,0.06704767048358917
sub-03,depth_zbuffer_taskonomy,crsa,FFA-1,Conv2d-28,3,0.04780157655477524,0.05882195755839348,10,0.3,0.04780157655477524
sub-03,depth_zbuffer_taskonomy,crsa,FFA-2,Conv2d-44,5,0.04604781046509743,0.0394720695912838,10,0.5,0.04604781046509743
sub-03,depth_zbuffer_taskonomy,crsa,OFA,Conv2d-28,3,0.041021883487701416,0.0445496030151844,10,0.3,0.041021883487701416
sub-03,depth_zbuffer_taskonomy,crsa,OPA,Conv2d-28,3,0.0600353479385376,0.11531652510166168,10,0.3,0.0600353479385376
sub-03,depth_zbuffer_taskonomy,crsa,PPA,Conv2d-28,3,0.031218858435750008,0.044595539569854736,10,0.3,0.031218858435750008
sub-03,depth_zbuffer_taskonomy,crsa,VWFA-1,Conv2d-47,6,0.049386151134967804,0.05985056981444359,10,0.6,0.049386151134967804
sub-03,depth_zbuffer_taskonomy,crsa,VWFA-2,Conv2d-44,5,0.07463471591472626,0.06431237608194351,10,0.5,0.07463471591472626
sub-03,depth_zbuffer_taskonomy,crsa,l-objects,Conv2d-47,6,0.09246113896369934,0.08245055377483368,10,0.6,0.09246113896369934
sub-03,depth_zbuffer_taskonomy,crsa,laion-lateral,Conv2d-28,3,0.05124496668577194,0.07549417018890381,10,0.3,0.05124496668577194
sub-03,depth_zbuffer_taskonomy,crsa,laion-ventral,Conv2d-28,3,0.05917578935623169,0.08979811519384384,10,0.3,0.05917578935623169
sub-03,depth_zbuffer_taskonomy,crsa,mfs-words,Conv2d-44,5,0.07727791368961334,0.09437717497348785,10,0.5,0.07727791368961334
sub-03,depth_zbuffer_taskonomy,crsa,otc,Conv2d-28,3,0.06357891857624054,0.09728234261274338,10,0.3,0.06357891857624054
sub-03,depth_zbuffer_taskonomy,crsa,otc-category,Conv2d-28,3,0.04703054204583168,0.07881859689950943,10,0.3,0.04703054204583168
sub-03,depth_zbuffer_taskonomy,crsa,otc-streams,Conv2d-28,3,0.05842483416199684,0.0896969810128212,10,0.3,0.05842483416199684
sub-03,depth_zbuffer_taskonomy,crsa,pSTS-words,BatchNorm2d-41,1,-0.0013870196416974068,0.025005286559462547,10,0.1,-0.0013870196416974068
sub-03,depth_zbuffer_taskonomy,crsa,v-objects,BatchNorm2d-41,1,0.02233782969415188,0.05578908324241638,10,0.1,0.02233782969415188
sub-03,depth_zbuffer_taskonomy,wrsa,EBA,Conv2d-47,6,0.1934998482465744,0.15085718035697937,10,0.6,0.1934998482465744
sub-03,depth_zbuffer_taskonomy,wrsa,FBA,Conv2d-47,6,0.16076534986495972,0.1455487161874771,10,0.6,0.16076534986495972
sub-03,depth_zbuffer_taskonomy,wrsa,FFA-1,Conv2d-47,6,0.15613149106502533,0.13780397176742554,10,0.6,0.15613149106502533
sub-03,depth_zbuffer_taskonomy,wrsa,FFA-2,Conv2d-36,4,0.07430703938007355,0.07010899484157562,10,0.4,0.07430703938007355
sub-03,depth_zbuffer_taskonomy,wrsa,OFA,Conv2d-47,6,0.16989146173000336,0.06900519877672195,10,0.6,0.16989146173000336
sub-03,depth_zbuffer_taskonomy,wrsa,OPA,Conv2d-36,4,0.22274897992610931,0.1390507072210312,10,0.4,0.22274897992610931
sub-03,depth_zbuffer_taskonomy,wrsa,PPA,Conv2d-44,5,0.23649585247039795,0.11876380443572998,10,0.5,0.23649585247039795
sub-03,depth_zbuffer_taskonomy,wrsa,VWFA-1,ReLU-27,8,0.15178517997264862,0.07861586660146713,10,0.8,0.15178517997264862
sub-03,depth_zbuffer_taskonomy,wrsa,VWFA-2,Conv2d-44,5,0.07326282560825348,0.03365892171859741,10,0.5,0.07326282560825348
sub-03,depth_zbuffer_taskonomy,wrsa,l-objects,Conv2d-47,6,0.23872517049312592,0.14363142848014832,10,0.6,0.23872517049312592
sub-03,depth_zbuffer_taskonomy,wrsa,laion-lateral,Conv2d-36,4,0.18230609595775604,0.12194445729255676,10,0.4,0.18230609595775604
sub-03,depth_zbuffer_taskonomy,wrsa,laion-ventral,Conv2d-44,5,0.22376583516597748,0.18684792518615723,10,0.5,0.22376583516597748
sub-03,depth_zbuffer_taskonomy,wrsa,mfs-words,ReLU-27,8,0.1507902443408966,0.04036703333258629,10,0.8,0.1507902443408966
sub-03,depth_zbuffer_taskonomy,wrsa,otc,Conv2d-36,4,0.19309668242931366,0.17942899465560913,10,0.4,0.19309668242931366
sub-03,depth_zbuffer_taskonomy,wrsa,otc-category,Conv2d-36,4,0.20107156038284302,0.2115594893693924,10,0.4,0.20107156038284302
sub-03,depth_zbuffer_taskonomy,wrsa,otc-streams,Conv2d-36,4,0.18434755504131317,0.17051281034946442,10,0.4,0.18434755504131317
sub-03,depth_zbuffer_taskonomy,wrsa,pSTS-words,BatchNorm2d-52,2,0.016057249158620834,0.009788351133465767,10,0.2,0.016057249158620834
sub-03,depth_zbuffer_taskonomy,wrsa,v-objects,Conv2d-47,6,0.19913706183433533,0.15828225016593933,10,0.6,0.19913706183433533
sub-03,dla34_classification,crsa,EBA,ReLU-26,11,0.14930890500545502,0.20973803102970123,12,0.9166666666666666,0.14930890500545502
sub-03,dla34_classification,crsa,FBA,ReLU-26,11,0.16022928059101105,0.218563973903656,12,0.9166666666666666,0.16022928059101105
sub-03,dla34_classification,crsa,FFA-1,ReLU-26,11,0.17445451021194458,0.21889305114746094,12,0.9166666666666666,0.17445451021194458
sub-03,dla34_classification,crsa,FFA-2,ReLU-26,11,0.05475696176290512,0.10003243386745453,12,0.9166666666666666,0.05475696176290512
sub-03,dla34_classification,crsa,OFA,ReLU-26,11,0.1341044157743454,0.17251355946063995,12,0.9166666666666666,0.1341044157743454
sub-03,dla34_classification,crsa,OPA,Conv2d-21,4,0.16241610050201416,0.2249576598405838,12,0.3333333333333333,0.16241610050201416
sub-03,dla34_classification,crsa,PPA,Conv2d-33,7,0.1806231588125229,0.20614197850227356,12,0.5833333333333334,0.1806231588125229
sub-03,dla34_classification,crsa,VWFA-1,Conv2d-33,7,0.1150289997458458,0.14602304995059967,12,0.5833333333333334,0.1150289997458458
sub-03,dla34_classification,crsa,VWFA-2,ReLU-26,11,0.025727404281497,0.08471091091632843,12,0.9166666666666666,0.025727404281497
sub-03,dla34_classification,crsa,l-objects,ReLU-26,11,0.150558203458786,0.219293013215065,12,0.9166666666666666,0.150558203458786
sub-03,dla34_classification,crsa,laion-lateral,ReLU-26,11,0.20072408020496368,0.23794350028038025,12,0.9166666666666666,0.20072408020496368
sub-03,dla34_classification,crsa,laion-ventral,Conv2d-33,7,0.2216804027557373,0.25521528720855713,12,0.5833333333333334,0.2216804027557373
sub-03,dla34_classification,crsa,mfs-words,BatchNorm2d-31,2,0.05114538222551346,0.09292925894260406,12,0.16666666666666666,0.05114538222551346
sub-03,dla34_classification,crsa,otc,ReLU-26,11,0.2101716846227646,0.2582578957080841,12,0.9166666666666666,0.2101716846227646
sub-03,dla34_classification,crsa,otc-category,ReLU-26,11,0.22422447800636292,0.2783198952674866,12,0.9166666666666666,0.22422447800636292
sub-03,dla34_classification,crsa,otc-streams,ReLU-26,11,0.2132219672203064,0.26439034938812256,12,0.9166666666666666,0.2132219672203064
sub-03,dla34_classification,crsa,pSTS-words,BatchNorm2d-26,1,0.028917524963617325,0.04265431687235832,12,0.08333333333333333,0.028917524963617325
sub-03,dla34_classification,crsa,v-objects,ReLU-26,11,0.1876302808523178,0.2326909899711609,12,0.9166666666666666,0.1876302808523178
sub-03,dla34_classification,wrsa,EBA,BatchNorm2d-36,3,0.5255552530288696,0.45293664932250977,12,0.25,0.5255552530288696
sub-03,dla34_classification,wrsa,FBA,BatchNorm2d-36,3,0.5073766112327576,0.4688320755958557,12,0.25,0.5073766112327576
sub-03,dla34_classification,wrsa,FFA-1,ReLU-26,11,0.45916369557380676,0.4670447111129761,12,0.9166666666666666,0.45916369557380676
sub-03,dla34_classification,wrsa,FFA-2,ReLU-30,12,0.17323879897594452,0.224857360124588,12,1.0,0.17323879897594452
sub-03,dla34_classification,wrsa,OFA,BatchNorm2d-36,3,0.31252163648605347,0.23441535234451294,12,0.25,0.31252163648605347
sub-03,dla34_classification,wrsa,OPA,ReLU-26,11,0.39518487453460693,0.25062787532806396,12,0.9166666666666666,0.39518487453460693
sub-03,dla34_classification,wrsa,PPA,ReLU-26,11,0.3740815222263336,0.1881975531578064,12,0.9166666666666666,0.3740815222263336
sub-03,dla34_classification,wrsa,VWFA-1,ReLU-30,12,0.31769242882728577,0.22612014412879944,12,1.0,0.31769242882728577
sub-03,dla34_classification,wrsa,VWFA-2,AdaptiveAvgPool2d-1,0,0.1759224683046341,0.1055193617939949,12,0.0,0.1759224683046341
sub-03,dla34_classification,wrsa,l-objects,BatchNorm2d-36,3,0.46293848752975464,0.374723345041275,12,0.25,0.46293848752975464
sub-03,dla34_classification,wrsa,laion-lateral,ReLU-26,11,0.3772118389606476,0.3738243281841278,12,0.9166666666666666,0.3772118389606476
sub-03,dla34_classification,wrsa,laion-ventral,ReLU-26,11,0.5137800574302673,0.4291832447052002,12,0.9166666666666666,0.5137800574302673
sub-03,dla34_classification,wrsa,mfs-words,BatchNorm2d-36,3,0.22706356644630432,0.09655842930078506,12,0.25,0.22706356644630432
sub-03,dla34_classification,wrsa,otc,ReLU-26,11,0.4579654932022095,0.4369535446166992,12,0.9166666666666666,0.4579654932022095
sub-03,dla34_classification,wrsa,otc-category,ReLU-26,11,0.5200571417808533,0.508212685585022,12,0.9166666666666666,0.5200571417808533
sub-03,dla34_classification,wrsa,otc-streams,ReLU-26,11,0.45239001512527466,0.4402135908603668,12,0.9166666666666666,0.45239001512527466
sub-03,dla34_classification,wrsa,pSTS-words,ReLU-26,11,0.03061678819358349,0.02189459092915058,12,0.9166666666666666,0.03061678819358349
sub-03,dla34_classification,wrsa,v-objects,ReLU-26,11,0.5706120729446411,0.4363376796245575,12,0.9166666666666666,0.5706120729446411
sub-03,eca_nfnet_l0_classification,crsa,EBA,Sigmoid-6,9,0.2294757217168808,0.26327231526374817,10,0.9,0.2294757217168808
sub-03,eca_nfnet_l0_classification,crsa,FBA,ScaledStdConv2d-50,7,0.18496425449848175,0.22069275379180908,10,0.7,0.18496425449848175
sub-03,eca_nfnet_l0_classification,crsa,FFA-1,ScaledStdConv2d-50,7,0.22106145322322845,0.24853448569774628,10,0.7,0.22106145322322845
sub-03,eca_nfnet_l0_classification,crsa,FFA-2,ScaledStdConv2d-50,7,0.11792820692062378,0.1289905160665512,10,0.7,0.11792820692062378
sub-03,eca_nfnet_l0_classification,crsa,OFA,ScaledStdConv2d-50,7,0.21841219067573547,0.25355294346809387,10,0.7,0.21841219067573547
sub-03,eca_nfnet_l0_classification,crsa,OPA,AvgPool2d-3,0,0.22538575530052185,0.28527212142944336,10,0.0,0.22538575530052185
sub-03,eca_nfnet_l0_classification,crsa,PPA,ScaledStdConv2d-36,4,0.20048047602176666,0.19327722489833832,10,0.4,0.20048047602176666
sub-03,eca_nfnet_l0_classification,crsa,VWFA-1,ScaledStdConv2d-50,7,0.1663796454668045,0.2158023715019226,10,0.7,0.1663796454668045
sub-03,eca_nfnet_l0_classification,crsa,VWFA-2,ScaledStdConv2d-50,7,0.08338613063097,0.12295113503932953,10,0.7,0.08338613063097
sub-03,eca_nfnet_l0_classification,crsa,l-objects,ScaledStdConv2d-50,7,0.22997033596038818,0.28424692153930664,10,0.7,0.22997033596038818
sub-03,eca_nfnet_l0_classification,crsa,laion-lateral,ScaledStdConv2d-50,7,0.2665887475013733,0.30051687359809875,10,0.7,0.2665887475013733
sub-03,eca_nfnet_l0_classification,crsa,laion-ventral,ScaledStdConv2d-50,7,0.2542308270931244,0.27954140305519104,10,0.7,0.2542308270931244
sub-03,eca_nfnet_l0_classification,crsa,mfs-words,ScaledStdConv2d-50,7,0.12263714522123337,0.09150197356939316,10,0.7,0.12263714522123337
sub-03,eca_nfnet_l0_classification,crsa,otc,ScaledStdConv2d-50,7,0.27849581837654114,0.31337589025497437,10,0.7,0.27849581837654114
sub-03,eca_nfnet_l0_classification,crsa,otc-category,ScaledStdConv2d-50,7,0.2656179368495941,0.2956205904483795,10,0.7,0.2656179368495941
sub-03,eca_nfnet_l0_classification,crsa,otc-streams,ScaledStdConv2d-50,7,0.28030773997306824,0.31553664803504944,10,0.7,0.28030773997306824
sub-03,eca_nfnet_l0_classification,crsa,pSTS-words,ScaledStdConv2d-36,4,0.05223840847611427,0.053540702909231186,10,0.4,0.05223840847611427
sub-03,eca_nfnet_l0_classification,crsa,v-objects,ScaledStdConv2d-36,4,0.18959282338619232,0.2142357975244522,10,0.4,0.18959282338619232
sub-03,eca_nfnet_l0_classification,wrsa,EBA,Sigmoid-8,10,0.5229225158691406,0.49433788657188416,10,1.0,0.5229225158691406
sub-03,eca_nfnet_l0_classification,wrsa,FBA,AvgPool2d-3,0,0.5073564648628235,0.49572286009788513,10,0.0,0.5073564648628235
sub-03,eca_nfnet_l0_classification,wrsa,FFA-1,AvgPool2d-3,0,0.5528541803359985,0.497149258852005,10,0.0,0.5528541803359985
sub-03,eca_nfnet_l0_classification,wrsa,FFA-2,Sigmoid-8,10,0.24819624423980713,0.24568478763103485,10,1.0,0.24819624423980713
sub-03,eca_nfnet_l0_classification,wrsa,OFA,Sigmoid-8,10,0.28562140464782715,0.268667608499527,10,1.0,0.28562140464782715
sub-03,eca_nfnet_l0_classification,wrsa,OPA,AvgPool2d-3,0,0.4279879331588745,0.2703314423561096,10,0.0,0.4279879331588745
sub-03,eca_nfnet_l0_classification,wrsa,PPA,AvgPool2d-3,0,0.3599260151386261,0.20472417771816254,10,0.0,0.3599260151386261
sub-03,eca_nfnet_l0_classification,wrsa,VWFA-1,AvgPool2d-3,0,0.3942628800868988,0.24992531538009644,10,0.0,0.3942628800868988
sub-03,eca_nfnet_l0_classification,wrsa,VWFA-2,ScaledStdConv2d-50,7,0.14925073087215424,0.11551830172538757,10,0.7,0.14925073087215424
sub-03,eca_nfnet_l0_classification,wrsa,l-objects,Sigmoid-8,10,0.445559024810791,0.3984619081020355,10,1.0,0.445559024810791
sub-03,eca_nfnet_l0_classification,wrsa,laion-lateral,AvgPool2d-3,0,0.4969502389431,0.403857558965683,10,0.0,0.4969502389431
sub-03,eca_nfnet_l0_classification,wrsa,laion-ventral,AvgPool2d-3,0,0.5813947319984436,0.4468810260295868,10,0.0,0.5813947319984436
sub-03,eca_nfnet_l0_classification,wrsa,mfs-words,AvgPool2d-3,0,0.26200342178344727,0.10825677216053009,10,0.0,0.26200342178344727
sub-03,eca_nfnet_l0_classification,wrsa,otc,AvgPool2d-3,0,0.5599600076675415,0.4618667662143707,10,0.0,0.5599600076675415
sub-03,eca_nfnet_l0_classification,wrsa,otc-category,ScaledStdConv2d-48,6,0.5924032330513,0.530842661857605,10,0.6,0.5924032330513
sub-03,eca_nfnet_l0_classification,wrsa,otc-streams,AvgPool2d-3,0,0.559710681438446,0.46560564637184143,10,0.0,0.559710681438446
sub-03,eca_nfnet_l0_classification,wrsa,pSTS-words,Sigmoid-6,9,0.05990699678659439,0.023090530186891556,10,0.9,0.05990699678659439
sub-03,eca_nfnet_l0_classification,wrsa,v-objects,ScaledStdConv2d-48,6,0.5900297164916992,0.4520748555660248,10,0.6,0.5900297164916992
sub-03,edge_occlusion_taskonomy,crsa,EBA,Conv2d-36,4,0.07049435377120972,0.08732236921787262,10,0.4,0.07049435377120972
sub-03,edge_occlusion_taskonomy,crsa,FBA,BatchNorm2d-41,1,0.06588423252105713,0.06711533665657043,10,0.1,0.06588423252105713
sub-03,edge_occlusion_taskonomy,crsa,FFA-1,ReLU-27,8,0.054767999798059464,0.03934852406382561,10,0.8,0.054767999798059464
sub-03,edge_occlusion_taskonomy,crsa,FFA-2,ReLU-35,9,0.0869910940527916,0.07103096693754196,10,0.9,0.0869910940527916
sub-03,edge_occlusion_taskonomy,crsa,OFA,BatchNorm2d-52,2,0.08199796825647354,0.06175048276782036,10,0.2,0.08199796825647354
sub-03,edge_occlusion_taskonomy,crsa,OPA,BatchNorm2d-52,2,0.11839979887008667,0.04656699299812317,10,0.2,0.11839979887008667
sub-03,edge_occlusion_taskonomy,crsa,PPA,BatchNorm2d-52,2,0.04798540472984314,0.017818015068769455,10,0.2,0.04798540472984314
sub-03,edge_occlusion_taskonomy,crsa,VWFA-1,Conv2d-28,3,0.10571693629026413,0.07857537269592285,10,0.3,0.10571693629026413
sub-03,edge_occlusion_taskonomy,crsa,VWFA-2,ReLU-35,9,0.10354720801115036,0.05774976313114166,10,0.9,0.10354720801115036
sub-03,edge_occlusion_taskonomy,crsa,l-objects,BatchNorm2d-52,2,0.10078214108943939,0.07991627603769302,10,0.2,0.10078214108943939
sub-03,edge_occlusion_taskonomy,crsa,laion-lateral,BatchNorm2d-52,2,0.1007661372423172,0.06044340133666992,10,0.2,0.1007661372423172
sub-03,edge_occlusion_taskonomy,crsa,laion-ventral,BatchNorm2d-52,2,0.09523346275091171,0.04914844408631325,10,0.2,0.09523346275091171
sub-03,edge_occlusion_taskonomy,crsa,mfs-words,ReLU-35,9,0.1312772035598755,0.10971478372812271,10,0.9,0.1312772035598755
sub-03,edge_occlusion_taskonomy,crsa,otc,BatchNorm2d-52,2,0.10217967629432678,0.06116963177919388,10,0.2,0.10217967629432678
sub-03,edge_occlusion_taskonomy,crsa,otc-category,BatchNorm2d-52,2,0.09102652221918106,0.05383791774511337,10,0.2,0.09102652221918106
sub-03,edge_occlusion_taskonomy,crsa,otc-streams,BatchNorm2d-52,2,0.10115018486976624,0.0603812001645565,10,0.2,0.10115018486976624
sub-03,edge_occlusion_taskonomy,crsa,pSTS-words,ReLU-45,10,0.009816364385187626,0.017000386491417885,10,1.0,0.009816364385187626
sub-03,edge_occlusion_taskonomy,crsa,v-objects,BatchNorm2d-41,1,0.04171260446310043,0.039078012108802795,10,0.1,0.04171260446310043
sub-03,edge_occlusion_taskonomy,wrsa,EBA,Conv2d-44,5,0.18247659504413605,0.1493554711341858,10,0.5,0.18247659504413605
sub-03,edge_occlusion_taskonomy,wrsa,FBA,Conv2d-47,6,0.1394769251346588,0.1582864671945572,10,0.6,0.1394769251346588
sub-03,edge_occlusion_taskonomy,wrsa,FFA-1,Conv2d-44,5,0.13615535199642181,0.14171826839447021,10,0.5,0.13615535199642181
sub-03,edge_occlusion_taskonomy,wrsa,FFA-2,Conv2d-47,6,0.09756805747747421,0.0649358481168747,10,0.6,0.09756805747747421
sub-03,edge_occlusion_taskonomy,wrsa,OFA,ReLU-45,10,0.10191041231155396,0.06651085615158081,10,1.0,0.10191041231155396
sub-03,edge_occlusion_taskonomy,wrsa,OPA,ReLU-45,10,0.1434428095817566,0.1555149406194687,10,1.0,0.1434428095817566
sub-03,edge_occlusion_taskonomy,wrsa,PPA,BatchNorm2d-41,1,0.21318621933460236,0.13062821328639984,10,0.1,0.21318621933460236
sub-03,edge_occlusion_taskonomy,wrsa,VWFA-1,Conv2d-44,5,0.16140314936637878,0.08571698516607285,10,0.5,0.16140314936637878
sub-03,edge_occlusion_taskonomy,wrsa,VWFA-2,Conv2d-36,4,0.06380333006381989,0.03699227422475815,10,0.4,0.06380333006381989
sub-03,edge_occlusion_taskonomy,wrsa,l-objects,ReLU-45,10,0.11176437884569168,0.14225108921527863,10,1.0,0.11176437884569168
sub-03,edge_occlusion_taskonomy,wrsa,laion-lateral,Conv2d-44,5,0.170336052775383,0.1271621733903885,10,0.5,0.170336052775383
sub-03,edge_occlusion_taskonomy,wrsa,laion-ventral,Conv2d-44,5,0.23939105868339539,0.19756218791007996,10,0.5,0.23939105868339539
sub-03,edge_occlusion_taskonomy,wrsa,mfs-words,ReLU-45,10,0.05782744660973549,0.04497193917632103,10,1.0,0.05782744660973549
sub-03,edge_occlusion_taskonomy,wrsa,otc,Conv2d-44,5,0.21480807662010193,0.18654371798038483,10,0.5,0.21480807662010193
sub-03,edge_occlusion_taskonomy,wrsa,otc-category,Conv2d-44,5,0.22674117982387543,0.21994827687740326,10,0.5,0.22674117982387543
sub-03,edge_occlusion_taskonomy,wrsa,otc-streams,Conv2d-44,5,0.20055031776428223,0.17672304809093475,10,0.5,0.20055031776428223
sub-03,edge_occlusion_taskonomy,wrsa,pSTS-words,BatchNorm2d-41,1,0.017878903076052666,0.008913148194551468,10,0.1,0.017878903076052666
sub-03,edge_occlusion_taskonomy,wrsa,v-objects,Conv2d-44,5,0.20931291580200195,0.16623267531394958,10,0.5,0.20931291580200195
sub-03,edge_texture_taskonomy,crsa,EBA,BatchNorm2d-27,0,0.057279277592897415,0.05615313723683357,10,0.0,0.057279277592897415
sub-03,edge_texture_taskonomy,crsa,FBA,GroupNorm-1,8,0.03008546493947506,0.036849986761808395,10,0.8,0.03008546493947506
sub-03,edge_texture_taskonomy,crsa,FFA-1,BatchNorm2d-27,0,0.11164063960313797,0.10677820444107056,10,0.0,0.11164063960313797
sub-03,edge_texture_taskonomy,crsa,FFA-2,BatchNorm2d-27,0,0.048228759318590164,0.029392527416348457,10,0.0,0.048228759318590164
sub-03,edge_texture_taskonomy,crsa,OFA,BatchNorm2d-27,0,0.11095550656318665,0.09186433255672455,10,0.0,0.11095550656318665
sub-03,edge_texture_taskonomy,crsa,OPA,BatchNorm2d-27,0,0.15631107985973358,0.2638791501522064,10,0.0,0.15631107985973358
sub-03,edge_texture_taskonomy,crsa,PPA,BatchNorm2d-27,0,0.08746214956045151,0.14208871126174927,10,0.0,0.08746214956045151
sub-03,edge_texture_taskonomy,crsa,VWFA-1,BatchNorm2d-27,0,0.09266944229602814,0.08207376301288605,10,0.0,0.09266944229602814
sub-03,edge_texture_taskonomy,crsa,VWFA-2,GroupNorm-1,8,0.031883105635643005,0.018666096031665802,10,0.8,0.031883105635643005
sub-03,edge_texture_taskonomy,crsa,l-objects,GroupNorm-1,8,0.05547342449426651,0.06605469435453415,10,0.8,0.05547342449426651
sub-03,edge_texture_taskonomy,crsa,laion-lateral,BatchNorm2d-27,0,0.13676311075687408,0.13886646926403046,10,0.0,0.13676311075687408
sub-03,edge_texture_taskonomy,crsa,laion-ventral,BatchNorm2d-27,0,0.14921146631240845,0.16772118210792542,10,0.0,0.14921146631240845
sub-03,edge_texture_taskonomy,crsa,mfs-words,ReLU-32,9,0.005420677829533815,0.027956347912549973,10,0.9,0.005420677829533815
sub-03,edge_texture_taskonomy,crsa,otc,BatchNorm2d-27,0,0.1530674695968628,0.1720167100429535,10,0.0,0.1530674695968628
sub-03,edge_texture_taskonomy,crsa,otc-category,BatchNorm2d-27,0,0.08779203146696091,0.10726206749677658,10,0.0,0.08779203146696091
sub-03,edge_texture_taskonomy,crsa,otc-streams,BatchNorm2d-27,0,0.14718683063983917,0.159617617726326,10,0.0,0.14718683063983917
sub-03,edge_texture_taskonomy,crsa,pSTS-words,Conv2d-33,5,0.02443770505487919,0.01181735284626484,10,0.5,0.02443770505487919
sub-03,edge_texture_taskonomy,crsa,v-objects,BatchNorm2d-27,0,0.014168442226946354,0.04085298255085945,10,0.0,0.014168442226946354
sub-03,edge_texture_taskonomy,wrsa,EBA,BatchNorm2d-46,3,0.11438269168138504,0.0514252595603466,10,0.3,0.11438269168138504
sub-03,edge_texture_taskonomy,wrsa,FBA,BatchNorm2d-49,4,-0.0029275387059897184,0.020845407620072365,10,0.4,-0.0029275387059897184
sub-03,edge_texture_taskonomy,wrsa,FFA-1,ReLU-40,10,0.08268178254365921,0.031054936349391937,10,1.0,0.08268178254365921
sub-03,edge_texture_taskonomy,wrsa,FFA-2,BatchNorm2d-46,3,-0.0019063089275732636,0.024148007854819298,10,0.3,-0.0019063089275732636
sub-03,edge_texture_taskonomy,wrsa,OFA,BatchNorm2d-27,0,0.19497546553611755,0.03075018897652626,10,0.0,0.19497546553611755
sub-03,edge_texture_taskonomy,wrsa,OPA,ReLU-40,10,0.15110747516155243,0.051055558025836945,10,1.0,0.15110747516155243
sub-03,edge_texture_taskonomy,wrsa,PPA,BatchNorm2d-30,1,0.030860474333167076,0.05200170353055,10,0.1,0.030860474333167076
sub-03,edge_texture_taskonomy,wrsa,VWFA-1,BatchNorm2d-30,1,-0.0012395040830597281,0.021037347614765167,10,0.1,-0.0012395040830597281
sub-03,edge_texture_taskonomy,wrsa,VWFA-2,BatchNorm2d-30,1,-0.017789004370570183,0.014856906607747078,10,0.1,-0.017789004370570183
sub-03,edge_texture_taskonomy,wrsa,l-objects,BatchNorm2d-46,3,0.09658616781234741,0.06295247375965118,10,0.3,0.09658616781234741
sub-03,edge_texture_taskonomy,wrsa,laion-lateral,ReLU-40,10,0.1804768592119217,0.058679934591054916,10,1.0,0.1804768592119217
sub-03,edge_texture_taskonomy,wrsa,laion-ventral,BatchNorm2d-46,3,0.05134938657283783,0.08909906446933746,10,0.3,0.05134938657283783
sub-03,edge_texture_taskonomy,wrsa,mfs-words,BatchNorm2d-46,3,0.0422196090221405,0.010989580303430557,10,0.3,0.0422196090221405
sub-03,edge_texture_taskonomy,wrsa,otc,BatchNorm2d-46,3,0.04391513764858246,0.08254070580005646,10,0.3,0.04391513764858246
sub-03,edge_texture_taskonomy,wrsa,otc-category,BatchNorm2d-46,3,0.04539460316300392,0.10037197172641754,10,0.3,0.04539460316300392
sub-03,edge_texture_taskonomy,wrsa,otc-streams,Conv2d-41,6,0.07743676006793976,0.07500013709068298,10,0.6,0.07743676006793976
sub-03,edge_texture_taskonomy,wrsa,pSTS-words,BatchNorm2d-30,1,0.009276160039007664,0.0052076540887355804,10,0.1,0.009276160039007664
sub-03,edge_texture_taskonomy,wrsa,v-objects,BatchNorm2d-46,3,0.04194406792521477,0.08954917639493942,10,0.3,0.04194406792521477
sub-03,efficientnet_b3_classification,crsa,EBA,Conv2d-112,0,0.2341265082359314,0.22955510020256042,10,0.0,0.2341265082359314
sub-03,efficientnet_b3_classification,crsa,FBA,Conv2d-112,0,0.23028545081615448,0.24033768475055695,10,0.0,0.23028545081615448
sub-03,efficientnet_b3_classification,crsa,FFA-1,Conv2d-112,0,0.23510871827602386,0.24271544814109802,10,0.0,0.23510871827602386
sub-03,efficientnet_b3_classification,crsa,FFA-2,Conv2d-99,3,0.07040583342313766,0.13310179114341736,10,0.3,0.07040583342313766
sub-03,efficientnet_b3_classification,crsa,OFA,Conv2d-125,1,0.19025003910064697,0.22511926293373108,10,0.1,0.19025003910064697
sub-03,efficientnet_b3_classification,crsa,OPA,Conv2d-86,2,0.19083261489868164,0.24150674045085907,10,0.2,0.19083261489868164
